Algorithm,Parameters,F1 Score,Adjusted Rand Score,Silhouette Score,Execution Time,clustering_results_gas-drift-different-concentrations,dataset,clustering_results_glass,clustering_results_haberman,clustering_results_iris,clustering_results_isolet,clustering_results_letter,clustering_results_libras,clustering_results_MagicTelescope,clustering_results_satelite,clustering_results_wine
Birch,"{'branching_factor': 50, 'n_clusters': 4, 'threshold': 0.5}",0.0778747397945877,0.1594829404997545,0.4493658834787489,0.0156271457672119,,glass,clustering_results_glass,,,,,,,,
Birch,"{'branching_factor': 100, 'n_clusters': 2, 'threshold': 0.1}",0.1905630271255983,0.16318566329897,0.5186751070366861,0.0320205688476562,,glass,clustering_results_glass,,,,,,,,
Birch,"{'branching_factor': 100, 'n_clusters': 2, 'threshold': 0.5}",0.1710420618646899,-0.0023454120941442,0.6014640730574308,0.0160067081451416,,glass,clustering_results_glass,,,,,,,,
Birch,"{'branching_factor': 100, 'n_clusters': 3, 'threshold': 0.1}",0.22774810858923,0.1711182844920377,0.5166489279975408,0.0156252384185791,,glass,clustering_results_glass,,,,,,,,
Birch,"{'branching_factor': 100, 'n_clusters': 3, 'threshold': 0.5}",0.1802934773234437,0.0074820871595753,0.3563486192281474,0.0156257152557373,,glass,clustering_results_glass,,,,,,,,
Birch,"{'branching_factor': 100, 'n_clusters': 4, 'threshold': 0.1}",0.2477507208888725,0.2074146892301053,0.5327972306267138,0.0240070819854736,,glass,clustering_results_glass,,,,,,,,
Birch,"{'branching_factor': 100, 'n_clusters': 4, 'threshold': 0.5}",0.0778747397945877,0.1594829404997545,0.4493658834787489,0.024005651473999,,glass,clustering_results_glass,,,,,,,,
AffinityPropagation,"{'damping': 0.5, 'preference': -10}",0.2580628045215819,0.2045112459748327,0.515298030537735,0.301379919052124,,glass,clustering_results_glass,,,,,,,,
AffinityPropagation,"{'damping': 0.5, 'preference': -1}",0.1911303599017298,0.1956114204078451,0.3878369263245853,0.1994340419769287,,glass,clustering_results_glass,,,,,,,,
AffinityPropagation,"{'damping': 0.7, 'preference': -10}",0.2394223823937044,0.2044595022810411,0.5162115500204708,0.0806818008422851,,glass,clustering_results_glass,,,,,,,,
AffinityPropagation,"{'damping': 0.7, 'preference': -1}",0.1879190423009855,0.171495820789862,0.3468488981482374,0.2986562252044678,,glass,clustering_results_glass,,,,,,,,
AffinityPropagation,"{'damping': 0.9, 'preference': -10}",0.1945166168999883,0.1978218687595875,0.5250208839579572,0.1048691272735595,,glass,clustering_results_glass,,,,,,,,
AffinityPropagation,"{'damping': 0.9, 'preference': -1}",0.1973545271428392,0.1840505273846922,0.3760101443378209,0.1763062477111816,,glass,clustering_results_glass,,,,,,,,
Ward,"{'affinity': 'euclidean', 'linkage': 'ward', 'n_clusters': 2}",0.1945166168999883,0.198745948396228,0.5213530328455652,0.0156207084655761,,glass,clustering_results_glass,,,,,,,,
Ward,"{'affinity': 'euclidean', 'linkage': 'ward', 'n_clusters': 3}",0.2198834992338554,0.2196585477089419,0.5267215886799911,0.0156271457672119,,glass,clustering_results_glass,,,,,,,,
Ward,"{'affinity': 'euclidean', 'linkage': 'ward', 'n_clusters': 4}",0.1795825298304882,0.1633548631576543,0.3049826359243056,0.0079994201660156,,glass,clustering_results_glass,,,,,,,,
Ward,"{'affinity': 'euclidean', 'linkage': 'ward', 'n_clusters': 5}",0.2060619596181718,0.1614230249436826,0.3155414580650824,0.0080010890960693,,glass,clustering_results_glass,,,,,,,,
KMeans,"{'init': 'k-means++', 'max_iter': 100, 'n_clusters': 2}",0.5351749198597402,-0.0039785222672944,0.3868812789744559,0.3152937889099121,,haberman,,clustering_results_haberman,,,,,,,
KMeans,"{'init': 'k-means++', 'max_iter': 100, 'n_clusters': 3}",0.4977580179358564,-0.0002444927105812,0.3347722685502785,0.3120806217193603,,haberman,,clustering_results_haberman,,,,,,,
KMeans,"{'init': 'k-means++', 'max_iter': 100, 'n_clusters': 4}",0.3046400438923071,-0.0033183942833994,0.2924118173389931,0.3040838241577148,,haberman,,clustering_results_haberman,,,,,,,
KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 2}",0.5216408342495114,-0.0039785222672944,0.3868812789744559,0.2515532970428467,,haberman,,clustering_results_haberman,,,,,,,
KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 3}",0.3743174484983867,-0.0002444927105812,0.3347722685502785,0.2320621013641357,,haberman,,clustering_results_haberman,,,,,,,
KMeans,"{'init': 'k-means++', 'max_iter': 300, 'n_clusters': 4}",0.3280275385588478,-0.0016751373156779,0.2897828224562125,0.2480645179748535,,haberman,,clustering_results_haberman,,,,,,,
KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 2}",0.5216408342495114,-0.0039785222672944,0.3868812789744559,0.2240576744079589,,haberman,,clustering_results_haberman,,,,,,,
KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 3}",0.3895451623272259,-0.0002444927105812,0.3347722685502785,0.2353122234344482,,haberman,,clustering_results_haberman,,,,,,,
KMeans,"{'init': 'k-means++', 'max_iter': 500, 'n_clusters': 4}",0.3936139718678978,0.0004219590848842,0.289843866224517,0.2480688095092773,,haberman,,clustering_results_haberman,,,,,,,
KMeans,"{'init': 'random', 'max_iter': 100, 'n_clusters': 2}",0.5351749198597402,-0.0039785222672944,0.3868812789744559,0.22406005859375,,haberman,,clustering_results_haberman,,,,,,,
KMeans,"{'init': 'random', 'max_iter': 100, 'n_clusters': 3}",0.3743174484983867,-0.0002444927105812,0.3347722685502785,0.2320668697357177,,haberman,,clustering_results_haberman,,,,,,,
KMeans,"{'init': 'random', 'max_iter': 100, 'n_clusters': 4}",0.3425236581269257,-0.0011037436310662,0.291145584663371,0.2320611476898193,,haberman,,clustering_results_haberman,,,,,,,
KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 2}",0.5216408342495114,-0.0039785222672944,0.3868812789744559,0.218515396118164,,haberman,,clustering_results_haberman,,,,,,,
KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 3}",0.4643973531441561,-0.0002444927105812,0.3347722685502785,0.2240560054779052,,haberman,,clustering_results_haberman,,,,,,,
KMeans,"{'init': 'random', 'max_iter': 300, 'n_clusters': 4}",0.2981802370866721,-0.0011037436310662,0.291145584663371,0.22406005859375,,haberman,,clustering_results_haberman,,,,,,,
KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 2}",0.5216408342495114,-0.0039785222672944,0.3868812789744559,0.2160587310791015,,haberman,,clustering_results_haberman,,,,,,,
KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 3}",0.3895451623272259,-0.0002444927105812,0.3347722685502785,0.2386507987976074,,haberman,,clustering_results_haberman,,,,,,,
KMeans,"{'init': 'random', 'max_iter': 500, 'n_clusters': 4}",0.3698038883898243,0.0013395837807489,0.2926608447493046,0.224057912826538,,haberman,,clustering_results_haberman,,,,,,,
AgglomerativeClustering,"{'affinity': 'euclidean', 'linkage': 'complete', 'n_clusters': 2}",0.5949549766239234,-0.0011715571947713,0.3448404157469256,0.0160038471221923,,haberman,,clustering_results_haberman,,,,,,,
AgglomerativeClustering,"{'affinity': 'euclidean', 'linkage': 'complete', 'n_clusters': 3}",0.5951391906068859,0.0089118547046664,0.324511970049003,0.0160050392150878,,haberman,,clustering_results_haberman,,,,,,,
AgglomerativeClustering,"{'affinity': 'euclidean', 'linkage': 'complete', 'n_clusters': 4}",0.4250923978645827,0.0147679141634371,0.2190663074114769,0.0160036087036132,,haberman,,clustering_results_haberman,,,,,,,
AgglomerativeClustering,"{'affinity': 'euclidean', 'linkage': 'complete', 'n_clusters': 5}",0.5645516633619738,0.0182776855998309,0.1987798024350532,0.0080041885375976,,haberman,,clustering_results_haberman,,,,,,,
AgglomerativeClustering,"{'affinity': 'euclidean', 'linkage': 'average', 'n_clusters': 2}",0.1231940144478844,0.0030384700498302,0.4862816980219288,0.0160021781921386,,haberman,,clustering_results_haberman,,,,,,,
AgglomerativeClustering,"{'affinity': 'euclidean', 'linkage': 'average', 'n_clusters': 3}",0.6274791680089342,0.003062159866874,0.4131165363110632,0.0079994201660156,,haberman,,clustering_results_haberman,,,,,,,
AgglomerativeClustering,"{'affinity': 'euclidean', 'linkage': 'average', 'n_clusters': 4}",0.6286577272366619,0.0144142200890382,0.2833292579874557,0.0160017013549804,,haberman,,clustering_results_haberman,,,,,,,
AgglomerativeClustering,"{'affinity': 'euclidean', 'linkage': 'average', 'n_clusters': 5}",0.5094259645850774,0.0028639086200795,0.327749477466309,0.016003131866455,,haberman,,clustering_results_haberman,,,,,,,
AgglomerativeClustering,"{'affinity': 'manhattan', 'linkage': 'complete', 'n_clusters': 2}",0.531168763001373,-0.0062899297448741,0.3618638559085259,0.0203673839569091,,haberman,,clustering_results_haberman,,,,,,,
AgglomerativeClustering,"{'affinity': 'manhattan', 'linkage': 'complete', 'n_clusters': 3}",0.5094921509643823,0.0218758215138758,0.317345247449708,0.0160009860992431,,haberman,,clustering_results_haberman,,,,,,,
AgglomerativeClustering,"{'affinity': 'manhattan', 'linkage': 'complete', 'n_clusters': 4}",0.4634676693500223,0.0073116601507193,0.2522973063085984,0.0160033702850341,,haberman,,clustering_results_haberman,,,,,,,
AgglomerativeClustering,"{'affinity': 'manhattan', 'linkage': 'complete', 'n_clusters': 5}",0.0838713863923948,0.0032876413402931,0.2359187804691465,0.024003267288208,,haberman,,clustering_results_haberman,,,,,,,
AgglomerativeClustering,"{'affinity': 'manhattan', 'linkage': 'average', 'n_clusters': 2}",0.1231940144478844,0.0030384700498302,0.4862816980219288,0.0080001354217529,,haberman,,clustering_results_haberman,,,,,,,
AgglomerativeClustering,"{'affinity': 'manhattan', 'linkage': 'average', 'n_clusters': 3}",0.6274791680089342,0.003062159866874,0.4131165363110632,0.016000747680664,,haberman,,clustering_results_haberman,,,,,,,
AgglomerativeClustering,"{'affinity': 'manhattan', 'linkage': 'average', 'n_clusters': 4}",0.5826734757629674,-0.0046123589840369,0.3394169785853075,0.0160048007965087,,haberman,,clustering_results_haberman,,,,,,,
AgglomerativeClustering,"{'affinity': 'manhattan', 'linkage': 'average', 'n_clusters': 5}",0.4333405018212017,0.0230161301598117,0.2949878658759116,0.0160045623779296,,haberman,,clustering_results_haberman,,,,,,,
AgglomerativeClustering,"{'affinity': 'cosine', 'linkage': 'complete', 'n_clusters': 2}",0.4940533590485374,0.0012747472341326,0.2973976679025624,0.016005516052246,,haberman,,clustering_results_haberman,,,,,,,
AgglomerativeClustering,"{'affinity': 'cosine', 'linkage': 'complete', 'n_clusters': 3}",0.143613093773074,0.0080537466391876,0.2679739271222014,0.0160028934478759,,haberman,,clustering_results_haberman,,,,,,,
AgglomerativeClustering,"{'affinity': 'cosine', 'linkage': 'complete', 'n_clusters': 4}",0.4725935828877006,0.0082294031000939,0.2453752317214442,0.0080013275146484,,haberman,,clustering_results_haberman,,,,,,,
AgglomerativeClustering,"{'affinity': 'cosine', 'linkage': 'complete', 'n_clusters': 5}",0.5392213565588178,0.0159910494524113,0.1709990326779425,0.0160026550292968,,haberman,,clustering_results_haberman,,,,,,,
AgglomerativeClustering,"{'affinity': 'cosine', 'linkage': 'average', 'n_clusters': 2}",0.6274032340208812,0.0030384700498302,0.4068286528405554,0.0080018043518066,,haberman,,clustering_results_haberman,,,,,,,
AgglomerativeClustering,"{'affinity': 'cosine', 'linkage': 'average', 'n_clusters': 3}",0.3959455577102636,-0.0018062561656376,0.2982977429409521,0.0160043239593505,,haberman,,clustering_results_haberman,,,,,,,
AgglomerativeClustering,"{'affinity': 'cosine', 'linkage': 'average', 'n_clusters': 4}",0.5355997453605231,0.0312001811155457,0.2144966135872408,0.0159950256347656,,haberman,,clustering_results_haberman,,,,,,,
AgglomerativeClustering,"{'affinity': 'cosine', 'linkage': 'average', 'n_clusters': 5}",0.4645646448066572,0.0605753855823051,0.181953430396892,0.0160017013549804,,haberman,,clustering_results_haberman,,,,,,,
OPTICS,"{'min_samples': 3, 'xi': 0.01}",0.0193498452012383,-0.031197407643107,0.1103875622005554,0.6306467056274414,,haberman,,clustering_results_haberman,,,,,,,
OPTICS,"{'min_samples': 3, 'xi': 0.05}",0.0193498452012383,-0.0330216875907214,0.1014345179696812,0.5761542320251465,,haberman,,clustering_results_haberman,,,,,,,
OPTICS,"{'min_samples': 3, 'xi': 0.1}",0.0193498452012383,-0.0364138739109684,0.0710696712226103,0.5747203826904297,,haberman,,clustering_results_haberman,,,,,,,
OPTICS,"{'min_samples': 5, 'xi': 0.01}",0.0599911144341682,-0.0520302206922422,-0.0408365079691712,0.5681500434875488,,haberman,,clustering_results_haberman,,,,,,,
OPTICS,"{'min_samples': 5, 'xi': 0.05}",0.0601295097132285,-0.0584907385058776,-0.0923884764701326,0.582735538482666,,haberman,,clustering_results_haberman,,,,,,,
OPTICS,"{'min_samples': 5, 'xi': 0.1}",0.1135885624665686,-0.0575051064225582,-0.092192715706466,0.5667436122894287,,haberman,,clustering_results_haberman,,,,,,,
OPTICS,"{'min_samples': 7, 'xi': 0.01}",0.0314228255404726,-0.0837910139471725,-0.1816131866954706,0.6001605987548828,,haberman,,clustering_results_haberman,,,,,,,
OPTICS,"{'min_samples': 7, 'xi': 0.05}",0.0314228255404726,-0.0820360104419032,-0.2846873488734248,0.6714556217193604,,haberman,,clustering_results_haberman,,,,,,,
OPTICS,"{'min_samples': 7, 'xi': 0.1}",0.0314228255404726,-0.0691543676939453,-0.2748587259908232,0.7871406078338623,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 100, 'n_components': 2}",0.3669688608592826,0.1039978713099217,0.0684112929436702,0.0640172958374023,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 100, 'n_components': 3}",0.3105315527795047,0.0656167653692061,-0.0011929708174443,0.0880241394042968,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 100, 'n_components': 4}",0.2591873227278332,0.1428180110524753,-0.0193874952663278,0.0960276126861572,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 300, 'n_components': 2}",0.684861407249467,0.1039978713099217,0.0684112929436702,0.072016954421997,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 300, 'n_components': 3}",0.3736636327096315,0.0890473619860071,0.0236410223401494,0.1440398693084716,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 300, 'n_components': 4}",0.2667760017392784,0.0841038482673137,-0.0352113343767709,0.0952987670898437,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 500, 'n_components': 2}",0.684861407249467,0.1039978713099217,0.0684112929436702,0.0800237655639648,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 500, 'n_components': 3}",0.3069086978005383,0.0670151818499906,-0.0014575849952795,0.1040289402008056,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'full', 'max_iter': 500, 'n_components': 4}",0.5921930474815653,0.0962911823624613,0.0006100677918629,0.1440348625183105,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'tied', 'max_iter': 100, 'n_components': 2}",0.515818534498268,-0.0030116968699811,0.3856505538803823,0.0320093631744384,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'tied', 'max_iter': 100, 'n_components': 3}",0.3478055213395478,-0.005080869418369,0.3128920998532355,0.0400114059448242,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'tied', 'max_iter': 100, 'n_components': 4}",0.3384343210968598,-0.0044190178638782,0.2885458346602986,0.0400104522705078,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'tied', 'max_iter': 300, 'n_components': 2}",0.5414915179300996,-0.0030116968699811,0.3856505538803823,0.040010929107666,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'tied', 'max_iter': 300, 'n_components': 3}",0.4613034536315614,3.221361355786222e-05,0.2706433119994014,0.0560121536254882,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'tied', 'max_iter': 300, 'n_components': 4}",0.2723474765992702,0.0071749670144435,0.1919127240561549,0.0480132102966308,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'tied', 'max_iter': 500, 'n_components': 2}",0.5416819511144466,-0.0023343481924771,0.3834658991542106,0.0400114059448242,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'tied', 'max_iter': 500, 'n_components': 3}",0.4542006977553647,-0.0001262088173424,0.2698041339320957,0.0720243453979492,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'tied', 'max_iter': 500, 'n_components': 4}",0.3623827787533841,-0.0034766001279248,0.2853015577470988,0.0400125980377197,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'diag', 'max_iter': 100, 'n_components': 2}",0.3669688608592826,0.1039978713099217,0.0684112929436702,0.1250486373901367,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'diag', 'max_iter': 100, 'n_components': 3}",0.2503498143443424,0.0890473619860071,0.0236410223401494,0.1726305484771728,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'diag', 'max_iter': 100, 'n_components': 4}",0.5878704366246077,0.0976159455737503,-0.0071621528903093,0.0830831527709961,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'diag', 'max_iter': 300, 'n_components': 2}",0.4800711878332123,-0.0020655840846954,0.3740472960720261,0.083155870437622,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'diag', 'max_iter': 300, 'n_components': 3}",0.5461970716264345,0.0890473619860071,0.0236410223401494,0.0999097824096679,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'diag', 'max_iter': 300, 'n_components': 4}",0.2287954230928364,0.0699439476238539,-0.0620656363906302,0.1163487434387207,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'diag', 'max_iter': 500, 'n_components': 2}",0.3669688608592826,0.1039978713099217,0.0684112929436702,0.0999379158020019,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'diag', 'max_iter': 500, 'n_components': 3}",0.2503498143443424,0.0890473619860071,0.0236410223401494,0.1830582618713379,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'diag', 'max_iter': 500, 'n_components': 4}",0.2011527870910673,0.082524585030372,-0.0472112436847304,0.1149401664733886,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'spherical', 'max_iter': 100, 'n_components': 2}",0.538156171559533,-0.0040185900129572,0.386308961143231,0.0719642639160156,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'spherical', 'max_iter': 100, 'n_components': 3}",0.3756465810316629,-0.0229699308173774,0.2733527504887463,0.095205545425415,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'spherical', 'max_iter': 100, 'n_components': 4}",0.4448391650369787,0.0272893189127332,0.3047476574861089,0.075124979019165,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'spherical', 'max_iter': 300, 'n_components': 2}",0.550839139074433,-0.0004605758321257,0.380702382218448,0.0400173664093017,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'spherical', 'max_iter': 300, 'n_components': 3}",0.3088981244671781,-0.0035594335179252,0.3139110267068082,0.0400114059448242,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'spherical', 'max_iter': 300, 'n_components': 4}",0.3879149797037619,-0.0092585256388957,0.2460476005004596,0.0480060577392578,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'spherical', 'max_iter': 500, 'n_components': 2}",0.5077689195336254,-0.0004605758321257,0.380702382218448,0.040013313293457,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'spherical', 'max_iter': 500, 'n_components': 3}",0.2313205725094466,-0.0229699308173774,0.2733527504887463,0.0555152893066406,,haberman,,clustering_results_haberman,,,,,,,
GaussianMixture,"{'covariance_type': 'spherical', 'max_iter': 500, 'n_components': 4}",0.3456213069935621,-0.0032466973965599,0.2397961075198836,0.048011302947998,,haberman,,clustering_results_haberman,,,,,,,
MeanShift,"{'bandwidth': 0.5, 'cluster_all': False}",0.5888392317912792,0.0229167062686449,0.2844270795782462,4.17730188369751,,haberman,,clustering_results_haberman,,,,,,,
MeanShift,"{'bandwidth': 1.0, 'cluster_all': False}",0.6243063263041065,0.0115770517108309,0.5401435818552327,1.3252286911010742,,haberman,,clustering_results_haberman,,,,,,,
SpectralClustering,"{'affinity': 'nearest_neighbors', 'n_clusters': 2, 'n_neighbors': 5}",0.5654114439960446,-0.0148436312798225,0.3505919362002694,0.319514513015747,,haberman,,clustering_results_haberman,,,,,,,
SpectralClustering,"{'affinity': 'nearest_neighbors', 'n_clusters': 2, 'n_neighbors': 10}",0.5438205585264408,-0.0045397566324573,0.3828480046025502,0.2894110679626465,,haberman,,clustering_results_haberman,,,,,,,
SpectralClustering,"{'affinity': 'nearest_neighbors', 'n_clusters': 2, 'n_neighbors': 15}",0.5146453456176922,-0.0045957428833921,0.3838566870360453,0.2823472023010254,,haberman,,clustering_results_haberman,,,,,,,
SpectralClustering,"{'affinity': 'nearest_neighbors', 'n_clusters': 3, 'n_neighbors': 5}",0.3728876165850955,-0.0108885717894824,0.1684623675052288,0.3188505172729492,,haberman,,clustering_results_haberman,,,,,,,
SpectralClustering,"{'affinity': 'nearest_neighbors', 'n_clusters': 3, 'n_neighbors': 10}",0.4253238077565411,-0.0041029143308032,0.2797833040406315,0.2889657020568847,,haberman,,clustering_results_haberman,,,,,,,
SpectralClustering,"{'affinity': 'nearest_neighbors', 'n_clusters': 3, 'n_neighbors': 15}",0.3648988727285882,-0.0166013682848581,0.3034221845464024,0.2923481464385986,,haberman,,clustering_results_haberman,,,,,,,
SpectralClustering,"{'affinity': 'nearest_neighbors', 'n_clusters': 4, 'n_neighbors': 5}",0.3708650126717354,-0.0153064157171418,0.1575099816109829,0.308720588684082,,haberman,,clustering_results_haberman,,,,,,,
SpectralClustering,"{'affinity': 'nearest_neighbors', 'n_clusters': 4, 'n_neighbors': 10}",0.2981301732553358,-0.0170378483631495,0.2677086741503284,0.2987556457519531,,haberman,,clustering_results_haberman,,,,,,,
SpectralClustering,"{'affinity': 'nearest_neighbors', 'n_clusters': 4, 'n_neighbors': 15}",0.3698272532649276,-0.0126684877490819,0.2832862611209261,0.3084197044372558,,haberman,,clustering_results_haberman,,,,,,,
SpectralClustering,"{'affinity': 'rbf', 'n_clusters': 2, 'n_neighbors': 5}",0.5201171669548189,-0.00277536258236,0.3833252296273933,0.2616682052612304,,haberman,,clustering_results_haberman,,,,,,,
SpectralClustering,"{'affinity': 'rbf', 'n_clusters': 2, 'n_neighbors': 10}",0.5201171669548189,-0.00277536258236,0.3833252296273933,0.240063190460205,,haberman,,clustering_results_haberman,,,,,,,
SpectralClustering,"{'affinity': 'rbf', 'n_clusters': 2, 'n_neighbors': 15}",0.5201171669548189,-0.00277536258236,0.3833252296273933,0.2480669021606445,,haberman,,clustering_results_haberman,,,,,,,
SpectralClustering,"{'affinity': 'rbf', 'n_clusters': 3, 'n_neighbors': 5}",0.4232152496012323,-0.0023324291530999,0.2867169175160137,0.2880749702453613,,haberman,,clustering_results_haberman,,,,,,,
SpectralClustering,"{'affinity': 'rbf', 'n_clusters': 3, 'n_neighbors': 10}",0.480009233443822,-0.0017478260620784,0.32340687753147,0.2640702724456787,,haberman,,clustering_results_haberman,,,,,,,
SpectralClustering,"{'affinity': 'rbf', 'n_clusters': 3, 'n_neighbors': 15}",0.4359623566407694,-0.0023324291530999,0.2867169175160137,0.2480666637420654,,haberman,,clustering_results_haberman,,,,,,,
SpectralClustering,"{'affinity': 'rbf', 'n_clusters': 4, 'n_neighbors': 5}",0.3564697268970486,0.0234867374495386,0.339339157928206,0.2553305625915527,,haberman,,clustering_results_haberman,,,,,,,
SpectralClustering,"{'affinity': 'rbf', 'n_clusters': 4, 'n_neighbors': 10}",0.4547562243703991,0.0234867374495386,0.339339157928206,0.2679781913757324,,haberman,,clustering_results_haberman,,,,,,,
SpectralClustering,"{'affinity': 'rbf', 'n_clusters': 4, 'n_neighbors': 15}",0.3428308823529412,0.026024674293016,0.333606183388262,0.264070987701416,,haberman,,clustering_results_haberman,,,,,,,
Birch,"{'branching_factor': 20, 'n_clusters': 2, 'threshold': 0.1}",0.5005633935684038,-2.761418257803032e-05,0.373078965855436,0.0320098400115966,,haberman,,clustering_results_haberman,,,,,,,
Birch,"{'branching_factor': 20, 'n_clusters': 3, 'threshold': 0.1}",0.5423126651944576,0.0258314230087595,0.3748400912587936,0.0400099754333496,,haberman,,clustering_results_haberman,,,,,,,
Birch,"{'branching_factor': 20, 'n_clusters': 4, 'threshold': 0.1}",0.4751321877065433,0.0169595209644824,0.3242869495832112,0.040010929107666,,haberman,,clustering_results_haberman,,,,,,,
Birch,"{'branching_factor': 50, 'n_clusters': 2, 'threshold': 0.1}",0.5833293496187585,-0.0072803187459115,0.2452941844169112,0.0240092277526855,,haberman,,clustering_results_haberman,,,,,,,
Birch,"{'branching_factor': 50, 'n_clusters': 3, 'threshold': 0.1}",0.2834022600714661,0.0018553531064828,0.227392435414871,0.0320076942443847,,haberman,,clustering_results_haberman,,,,,,,
Birch,"{'branching_factor': 50, 'n_clusters': 4, 'threshold': 0.1}",0.5029039507517528,0.0109891351956878,0.2261238343595665,0.02400803565979,,haberman,,clustering_results_haberman,,,,,,,
Birch,"{'branching_factor': 100, 'n_clusters': 2, 'threshold': 0.1}",0.5833293496187585,-0.0072803187459115,0.2452941844169112,0.0240042209625244,,haberman,,clustering_results_haberman,,,,,,,
Birch,"{'branching_factor': 100, 'n_clusters': 3, 'threshold': 0.1}",0.2834022600714661,0.0018553531064828,0.227392435414871,0.0240089893341064,,haberman,,clustering_results_haberman,,,,,,,
Birch,"{'branching_factor': 100, 'n_clusters': 4, 'threshold': 0.1}",0.5029039507517528,0.0109891351956878,0.2261238343595665,0.024005651473999,,haberman,,clustering_results_haberman,,,,,,,
AffinityPropagation,"{'damping': 0.5, 'max_iter': 100}",0.1652928454549841,0.0112194727572931,0.3028879807689117,0.2240622043609619,,haberman,,clustering_results_haberman,,,,,,,
AffinityPropagation,"{'damping': 0.5, 'max_iter': 200}",0.1652928454549841,0.0112194727572931,0.3028879807689117,0.2240581512451172,,haberman,,clustering_results_haberman,,,,,,,
AffinityPropagation,"{'damping': 0.5, 'max_iter': 300}",0.1652928454549841,0.0112194727572931,0.3028879807689117,0.2370295524597168,,haberman,,clustering_results_haberman,,,,,,,
AffinityPropagation,"{'damping': 0.7, 'max_iter': 100}",0.1705104564482158,0.0157058413558049,0.3199054248885012,0.2480168342590332,,haberman,,clustering_results_haberman,,,,,,,
AffinityPropagation,"{'damping': 0.7, 'max_iter': 200}",0.1705104564482158,0.0157058413558049,0.3199054248885012,0.2470157146453857,,haberman,,clustering_results_haberman,,,,,,,
AffinityPropagation,"{'damping': 0.7, 'max_iter': 300}",0.1705104564482158,0.0157058413558049,0.3199054248885012,0.255612850189209,,haberman,,clustering_results_haberman,,,,,,,
